userId,movieId,rating,timestamp
1,170,5,876892856
1,38,3,878543075
1,9,5,878543541
1,127,5,874965706
1,257,4,874965954
1,252,2,875240677
1,20,4,887431883
1,136,3,876893206
1,16,5,878543541
1,200,3,876893098
1,236,4,875071898
1,246,5,874965905
1,232,3,878543196
1,219,1,878542327
1,261,1,875692992
1,264,2,875071713
1,181,5,874965739
1,45,5,875241687
1,222,4,878873388
1,193,4,876892654
1,79,4,875072865
1,22,4,875072404
1,180,3,875072573
1,69,3,875072262
1,223,5,876892918
1,167,2,878542383
1,115,5,878541637
1,71,3,876892425
1,227,4,876892946
1,62,3,878542282
1,254,1,878541392
1,10,3,875693118
1,182,4,875072520
1,237,2,875071749
1,11,2,875072262
1,109,5,874965739
1,91,5,876892636
1,35,1,878542420
1,85,3,875073180
1,137,5,875071541
1,188,3,875073128
1,102,2,889751736
1,250,4,874965706
1,131,1,878542552
1,245,2,875071713
1,72,4,878542678
1,67,3,876893054
1,249,4,874965970
1,266,1,885345728
1,272,3,887431647
1,56,4,875072716
1,82,5,878542589
1,32,5,888732909
1,159,3,875073180
1,29,1,878542869
1,122,3,875241498
1,121,4,875071823
1,40,3,876893230
1,83,3,875072370
1,205,3,878542909
1,145,2,875073067
1,126,2,875071713
1,114,5,875072173
1,125,3,878542960
1,132,4,878542889
1,155,2,878542201
1,231,1,876893031
1,74,1,889751736
1,174,5,875073198
1,120,1,875241637
1,234,4,876892355
1,228,5,878543541
1,204,5,875072688
1,133,4,876892818
1,140,1,878543133
1,270,5,888732827
1,225,2,878542738
1,3,4,878542960
1,229,4,878542075
1,256,4,889751712
1,235,5,875071589
1,152,5,878542589
1,1,5,874965758
1,99,3,875072547
1,141,3,878542608
1,207,5,875073067
1,147,3,875240993
1,80,4,876893008
1,244,2,887431973
1,92,3,876892425
1,239,4,878542845
1,19,5,875071515
1,105,2,875240739
1,134,4,875073067
1,260,1,875071713
1,215,3,876893145
1,172,5,874965478
1,194,4,876892743
1,27,2,876892946
1,31,3,875072144
1,94,2,875072956
1,64,5,875072404
1,88,4,878542791
1,221,5,887431921
1,52,4,875072205
1,177,5,876892701
1,76,4,878543176
1,269,5,877482427
1,28,4,875072173
1,13,5,875071805
1,49,3,878542478
1,70,3,875072895
1,117,3,874965739
1,60,5,875072370
1,111,5,889751711
1,206,4,876893205
1,15,5,875071608
1,84,4,875072923
1,211,3,878541970
1,18,4,887432020
1,93,5,875071484
1,59,5,876892817
1,98,4,875072404
1,6,5,887431973
1,104,1,875241619
1,220,3,875241390
1,216,5,876892701
1,186,4,875073128
1,8,1,875072484
2,303,4,888550774
2,316,5,888979693
2,237,4,888552017
2,282,4,888551922
2,257,4,888551062
2,273,4,888551647
2,292,4,888550774
2,277,4,888551174
2,300,4,888979197
2,255,4,888551341
2,274,3,888551497
2,285,5,888552084
2,309,1,888980029
2,100,5,888552084
2,315,1,888550774
2,307,3,888550066
2,25,4,888551648
2,127,5,888552084
2,306,4,888550774
2,258,3,888549961
2,291,3,888551647
2,275,5,888550939
2,314,1,888980085
2,111,4,888551853
2,308,3,888979945
2,310,4,888979061
2,286,4,888549960
2,10,2,888551853
2,295,4,888551164
2,1,4,888550871
2,302,5,888552084
2,294,1,888551648
2,311,5,888552084
2,276,4,888551552
2,251,5,888552084
2,283,5,888552084
2,269,4,888550774
2,288,3,888550252
2,293,4,888550939
2,297,4,888550871
2,19,3,888550871
2,304,4,888979197
2,284,4,888552017
2,299,4,888550774
2,298,3,888551441
2,13,4,888551922
2,296,3,888550871
2,50,5,888552084
2,301,4,888550631
2,305,3,888550065
2,289,3,888979353
2,280,3,888551441
2,279,4,888551745
2,313,5,888552084
2,287,3,888551235
2,14,4,888551853
2,242,5,888552084
2,312,3,888550631
2,272,5,888979061
2,290,3,888551441
2,278,3,888551647
2,281,3,888980240
3,334,3,889237122
3,328,5,889237455
3,352,2,889237055
3,268,3,889236961
3,335,1,889237269
3,245,1,889237247
3,350,3,889237076
3,326,2,889237224
3,321,5,889237455
3,325,1,889237297
3,336,1,889237198
3,339,3,889237141
3,302,2,889236939
3,324,2,889237247
3,338,2,889237297
3,319,2,889237026
3,320,5,889237482
3,348,4,889237455
3,343,3,889237122
3,181,4,889237482
3,354,3,889237004
3,299,3,889237199
3,342,4,889237174
3,351,3,889237315
3,260,4,889237455
3,340,5,889237455
3,331,4,889237455
3,307,3,889237224
3,258,2,889237026
3,345,3,889237004
3,303,3,889236983
3,347,5,889237455
3,332,1,889237224
3,294,2,889237224
3,355,3,889237247
3,330,2,889237297
3,300,2,889236939
3,346,5,889237455
3,322,3,889237269
3,318,4,889237482
3,317,2,889237482
3,329,4,889237455
3,271,3,889237224
3,341,1,889237055
3,344,4,889236939
3,264,2,889237297
3,327,4,889237455
3,349,3,889237269
3,272,2,889237055
3,337,1,889236983
3,333,2,889236939
3,323,2,889237269
3,353,1,889237122
3,288,2,889237026
4,359,5,892002352
4,358,2,892004275
4,294,5,892004409
4,327,5,892002352
4,324,5,892002353
4,328,3,892001537
4,210,3,892003374
4,264,3,892004275
4,329,5,892002352
4,354,5,892002353
4,356,3,892003459
4,357,4,892003525
4,361,5,892002353
4,260,4,892004275
4,300,5,892001445
4,362,5,892002352
4,11,4,892004520
4,288,4,892001445
4,303,5,892002352
4,301,5,892002353
4,271,4,892001690
4,258,5,892001374
4,50,5,892003526
4,360,5,892002352
5,450,1,875635962
5,50,4,875635758
5,428,5,875636588
5,174,5,875636130
5,386,2,875636230
5,384,3,875636389
5,1,4,875635748
5,394,2,879198031
5,408,5,878844495
5,231,2,875635947
5,62,4,875637575
5,381,1,875636540
5,79,3,875635895
5,420,3,875721168
5,454,1,875721432
5,216,1,875720967
5,98,3,875720691
5,168,3,875636691
5,413,3,875635807
5,439,1,878844423
5,396,5,875636265
5,80,2,875636511
5,243,1,878844164
5,375,3,875637587
5,363,3,875635225
5,398,2,875636167
5,416,1,875721196
5,250,3,875635265
5,435,4,875636033
5,185,3,875720692
5,214,3,875637485
5,393,2,875636265
5,410,1,879198183
5,368,1,875635457
5,447,3,875720744
5,423,4,875636793
5,373,3,875635907
5,400,1,878844630
5,369,1,875635372
5,89,5,875636033
5,162,1,875721572
5,387,3,875637419
5,228,5,875636070
5,145,1,875720830
5,24,4,879198229
5,144,3,875636141
5,219,3,875720744
5,418,3,875721216
5,409,2,878844651
5,429,3,875637429
5,377,1,878844615
5,385,4,875636185
5,391,4,875636167
5,456,1,875636375
5,438,1,878844423
5,209,5,875636571
5,419,3,875636815
5,259,1,878844208
5,101,5,878844510
5,225,2,875635723
5,208,4,875636675
5,372,3,875636230
5,364,1,875636571
5,457,1,879198898
5,433,5,875636655
5,407,3,875635431
5,95,4,875721168
5,204,4,875636675
5,421,1,875721019
5,379,3,875720814
5,399,3,875635947
5,445,3,875720744
5,390,5,875636340
5,241,1,875720948
5,40,4,879198109
5,425,2,875637440
5,90,3,875636297
5,153,5,875636375
5,440,1,878844423
5,239,4,875636655
5,173,4,875636675
5,233,4,875729064
5,94,3,878844651
5,389,1,875721315
5,411,1,875635431
5,200,2,875720717
5,109,5,875635350
5,443,4,875720744
5,371,1,875720967
5,395,2,879198898
5,29,4,875637023
5,388,2,879198898
5,453,1,879198898
5,222,4,875635174
5,380,3,875637191
5,105,3,875635443
5,405,3,875635225
5,437,1,878844423
5,426,3,878844510
5,401,5,875636308
5,227,4,875636099
5,151,3,875635723
5,226,3,875635962
5,403,3,875636152
5,449,2,875636099
5,66,1,875721019
5,366,3,875637145
5,110,1,875636493
5,154,3,875636691
5,432,4,875636793
5,163,5,879197864
5,404,2,875721216
5,234,2,875720692
5,436,5,875720717
5,382,5,875636587
5,194,4,878845197
5,186,5,875636375
5,412,3,875635416
5,181,5,875635757
5,42,5,875636360
5,63,1,878844629
5,183,4,875636014
5,442,1,879198898
5,25,3,875635318
5,229,2,875635947
5,172,5,875636130
5,2,3,875636053
5,383,3,875636588
5,376,2,879198045
5,414,3,875636691
5,367,3,875636281
5,422,4,875636767
5,211,4,875636631
5,455,4,875635174
5,139,3,875721260
5,70,4,875636389
5,257,5,875635239
5,434,5,875637033
5,135,4,875637536
5,230,3,875636070
5,444,2,875720762
5,424,1,875635807
5,99,3,875721216
5,267,4,875635064
5,446,4,875720845
5,176,3,875635962
5,69,1,875721555
5,430,5,875636631
5,452,1,878844397
5,451,1,875636571
5,189,5,878844495
5,102,3,875721196
5,441,1,875720830
5,378,1,875721167
5,121,4,875635189
5,365,1,875637144
5,17,4,875636198
5,397,2,875635907
5,21,3,875635327
5,427,3,875721167
5,370,1,875720814
5,415,1,875636842
5,374,3,875636905
5,235,4,875635384
5,167,2,875636281
5,402,1,875720947
5,448,2,875720692
5,143,3,875636815
5,392,2,875637330
5,406,1,875635807
5,431,3,875636099
5,169,5,878844495
5,417,3,875636830
5,100,5,875635349
5,210,3,875636099
6,501,5,883602730
6,505,4,883602422
6,12,4,883601053
6,504,3,883601155
6,64,4,883600597
6,137,5,883599327
6,303,3,883268321
6,485,5,883602664
6,258,2,883268278
6,517,4,883602212
6,23,4,883601365
6,507,4,883601310
6,510,4,883600785
6,293,3,883599327
6,410,4,883599707
6,472,1,883600003
6,367,2,883602690
6,166,4,883601426
6,514,5,883600657
6,536,4,883599400
6,321,3,883268353
6,189,3,883601365
6,492,5,883601089
6,405,1,883600066
6,194,4,883601365
6,177,4,883600818
6,21,3,883600152
6,174,4,883600985
6,272,4,883717304
6,465,1,883683508
6,203,3,883602864
6,168,4,883602865
6,302,4,883268222
6,69,3,883601277
6,494,4,883601713
6,435,4,883601529
6,276,2,883599134
6,534,4,883599354
6,427,4,883600707
6,71,4,883601053
6,538,2,883268483
6,408,4,883599075
6,47,3,883600943
6,522,5,883601500
6,473,2,883600111
6,186,4,883602730
6,512,4,883601155
6,178,4,883600785
6,191,4,883601088
6,274,4,883602501
6,524,3,883600632
6,165,5,883600747
6,530,4,883601203
6,100,5,883599176
6,318,4,883600985
6,200,3,883602422
6,246,3,883599509
6,461,4,883601393
6,301,2,883600406
6,516,4,883602664
6,506,4,883602174
6,13,2,883599400
6,169,4,883600943
6,309,2,883268430
6,269,4,883268222
6,480,4,883601089
6,520,4,883600985
6,463,4,883601713
6,419,4,883602284
6,529,4,883601459
6,87,4,883602174
6,482,4,883601203
6,495,4,883601366
6,22,3,883602048
6,310,2,883268353
6,259,1,883268375
6,50,4,883600842
6,503,3,883602133
6,491,4,883602174
6,185,5,883601393
6,8,4,883600657
6,238,5,883601713
6,199,4,883601203
6,459,2,883599228
6,183,4,883601311
6,425,3,883602865
6,81,4,883602283
6,1,4,883599478
6,508,3,883599530
6,475,5,883599478
6,111,2,883599478
6,499,4,883602283
6,487,5,883600785
6,223,4,883600747
6,182,4,883268776
6,509,4,883602664
6,127,5,883599134
6,458,1,883599914
6,519,5,883601365
6,493,5,883601713
6,474,5,883601277
6,297,3,883599134
6,484,5,883601011
6,9,4,883599205
6,257,2,883599478
6,237,2,883599914
6,317,3,883602174
6,340,2,883268278
6,95,2,883602133
6,423,3,883602501
6,489,5,883601011
6,208,4,883602422
6,500,4,883601277
6,261,3,883268522
6,526,3,883602596
6,483,5,883601500
6,285,3,883599431
6,132,5,883602422
6,462,5,883600914
6,306,4,883268246
6,466,4,883602422
6,523,5,883601528
6,535,2,883600030
6,498,4,883601053
6,497,4,883601088
6,195,4,883602283
6,188,3,883602462
6,488,5,883601426
6,213,4,883602462
6,432,4,883601713
6,469,5,883601155
6,216,5,883601500
6,298,3,883599558
6,175,4,883601426
6,170,4,883602574
6,533,4,883599830
6,197,5,883601203
6,460,2,883600004
6,134,5,883602283
6,242,4,883268170
6,515,4,883599273
6,525,5,883601203
6,19,4,883602965
6,156,3,883602212
6,476,1,883600175
6,154,3,883602730
6,496,4,883601155
6,193,3,883601529
6,209,4,883601713
6,527,4,883600877
6,125,3,883599670
6,477,1,883599509
6,15,3,883599302
6,32,4,883601311
6,486,4,883601427
6,117,2,883599431
6,187,4,883600914
6,518,3,883603042
6,202,3,883602690
6,136,5,883600842
6,221,4,883599431
6,467,4,883602284
6,268,3,883268406
6,471,2,883599558
6,173,5,883602462
6,98,5,883600680
6,248,3,883598981
6,28,2,883603013
6,468,3,883602174
6,143,2,883601053
6,275,4,883599102
6,479,5,883601053
6,464,2,883601365
6,357,4,883602422
6,304,4,883268322
6,502,4,883602664
6,284,2,883599590
6,79,3,883600747
6,86,3,883603013
6,131,5,883602048
6,294,2,883599938
6,151,3,883599558
6,528,4,883602174
6,511,5,883601393
6,135,5,883600747
6,204,3,883601277
6,211,5,883601155
6,133,4,883601459
6,153,4,883603013
6,124,5,883599228
6,286,2,883268170
6,531,4,883600747
6,89,4,883600842
6,7,2,883599102
6,532,3,883600066
6,205,3,883600878
6,539,2,883681433
6,59,5,883601713
6,478,4,883602762
6,308,3,883600445
6,180,4,883601311
6,14,5,883599249
6,192,4,883600914
6,521,4,883601277
6,490,5,883601365
6,70,3,883601427
6,513,4,883600913
6,481,5,883600914
6,470,3,883602690
6,56,4,883601277
6,537,4,883601277
7,226,5,891353614
7,54,3,892132380
7,89,5,891351082
7,199,5,892135346
7,657,4,891351234
7,608,4,891351653
7,142,3,891354090
7,489,3,891353477
7,451,5,891353892
7,269,3,891349991
7,530,5,891350900
7,168,5,891351509
7,432,4,891352831
7,98,4,891351002
7,654,5,892135347
7,511,5,891351624
7,285,5,891351813
7,423,5,891351509
7,485,5,891351851
7,156,5,891351653
7,628,3,891352831
7,229,3,891352384
7,449,3,891354785
7,127,5,891351728
7,558,4,892131924
7,193,5,892135346
7,182,4,891350965
7,174,5,891350757
7,93,5,891351042
7,133,5,891353192
7,680,4,891350703
7,140,5,891353124
7,677,3,891354499
7,100,5,891351082
7,650,3,891350965
7,557,4,892132145
7,78,3,891354165
7,656,3,891351509
7,188,5,891352778
7,27,4,891352692
7,153,5,891352220
7,28,5,891352341
7,241,4,891354053
7,559,5,891354882
7,609,3,891352749
7,77,5,891353325
7,560,3,892132798
7,405,3,891353290
7,44,5,891351728
7,391,3,892132943
7,56,5,891351432
7,196,5,891351432
7,420,5,891353219
7,23,3,891351383
7,614,5,891352489
7,616,4,891351002
7,583,2,892132380
7,175,5,892133057
7,10,4,891352864
7,171,3,891351287
7,90,3,891352984
7,92,5,891352010
7,580,3,892132171
7,662,3,892133739
7,187,4,891350757
7,642,3,892132277
7,581,5,891353477
7,195,5,891352626
7,547,3,891353710
7,647,5,891352489
7,633,5,891351509
7,106,4,891353892
7,526,5,891351042
7,162,5,891353444
7,528,5,891352659
7,300,4,891350703
7,627,3,891352594
7,419,3,891350900
7,268,3,891350703
7,644,5,891351685
7,22,5,891351121
7,621,5,892132773
7,643,4,891350932
7,574,5,892132402
7,519,4,891352831
7,208,5,891352220
7,294,1,892130809
7,143,3,892132627
7,659,5,891351161
7,121,5,891352904
7,673,3,891353744
7,131,5,891352383
7,541,2,891354662
7,79,4,891352261
7,205,5,891351585
7,396,4,891354288
7,653,4,891351161
7,630,5,891352341
7,404,5,891352947
7,553,3,892134010
7,514,2,891351121
7,515,3,891350757
7,448,3,891353828
7,599,1,891353860
7,491,5,891351432
7,118,2,891353411
7,537,3,891352749
7,53,5,891354689
7,676,3,891354499
7,393,4,891352058
7,99,5,891352557
7,207,4,891352526
7,501,5,891353411
7,589,5,891352451
7,565,4,892132019
7,227,3,892132317
7,465,4,891353154
7,139,3,891354729
7,542,4,892131849
7,418,4,892131824
7,176,3,891350782
7,564,3,891354471
7,223,5,891351328
7,579,4,892133361
7,520,5,892133466
7,495,5,891351328
7,555,4,892134811
7,334,5,892130784
7,389,4,891354090
7,72,5,891353977
7,288,4,891350703
7,428,5,892133036
7,604,3,891351547
7,161,3,891352489
7,622,4,891352984
7,681,1,891350594
7,496,5,891351083
7,264,4,891350703
7,190,5,891351728
7,260,1,892130982
7,675,5,891352947
7,273,3,891351547
7,307,5,891350703
7,212,1,891353051
7,480,4,891352093
7,399,4,891354357
7,126,3,891353254
7,674,2,891352659
7,563,2,892131978
7,548,5,891352692
7,626,5,892132773
7,482,3,891351083
7,645,4,891353614
7,619,3,891352831
7,683,4,891350703
7,584,4,891352093
7,191,5,891351201
7,450,4,892132425
7,471,4,891352864
7,447,5,891350900
7,177,4,891352904
7,612,5,891351121
7,91,3,891353860
7,588,4,891352261
7,660,5,891353051
7,576,5,892132943
7,82,3,891351471
7,259,3,891350464
7,231,3,892132885
7,624,4,891353892
7,637,4,891353570
7,567,1,892132019
7,201,2,891351471
7,570,3,891354639
7,151,4,891352749
7,529,2,891352626
7,682,2,891350383
7,618,4,891350900
7,587,4,891353950
7,172,4,891350965
7,192,4,891352010
7,611,3,891351161
7,228,4,891350845
7,8,5,891351328
7,203,5,891352178
7,281,3,891353710
7,505,3,891352341
7,266,4,891350703
7,596,5,891351728
7,678,3,891350356
7,81,5,891352626
7,385,5,891351585
7,562,5,891354053
7,185,5,892135346
7,166,3,891351585
7,154,5,891353124
7,499,4,891351472
7,550,4,891352489
7,484,5,891351201
7,7,5,891352220
7,181,3,891351287
7,617,5,891354588
7,219,1,892131924
7,461,4,891352303
7,483,4,891351851
7,431,4,891351547
7,636,4,891351384
7,216,4,891350900
7,435,5,891350845
7,667,5,892135347
7,210,4,891352904
7,498,5,891351814
7,669,1,892132020
7,232,3,891353766
7,658,3,891352419
7,481,5,891352341
7,135,5,891351547
7,183,4,891351624
7,101,5,891350966
7,504,5,891352384
7,136,5,891351813
7,556,3,891352659
7,401,4,891354257
7,97,5,891351201
7,62,3,891354499
7,582,5,892135347
7,430,3,891352178
7,434,4,891352384
7,578,3,891354090
7,615,4,891351585
7,69,5,891351728
7,661,5,891351624
7,403,4,891351234
7,217,4,891352778
7,318,5,891352010
7,202,3,891352947
7,488,4,891351041
7,157,5,891352059
7,357,5,892135347
7,595,2,891353801
7,50,5,891351042
7,234,5,891351041
7,265,5,891350845
7,523,4,891350845
7,141,5,891353444
7,215,4,891351624
7,509,5,891352778
7,549,4,891353086
7,275,4,891352831
7,568,5,891352261
7,671,5,891351728
7,356,4,891351728
7,472,2,891353357
7,4,5,891351772
7,132,5,891351287
7,672,1,892131925
7,591,3,891352179
7,610,5,891353086
7,86,4,891350810
7,444,5,891354288
7,436,5,891351471
7,214,5,891352384
7,607,3,891352831
7,503,4,891353950
7,543,3,891351772
7,64,5,891350756
7,31,4,892134959
7,620,4,891353892
7,527,5,891351772
7,603,4,891350757
7,513,4,891351772
7,554,3,891354639
7,670,5,891353254
7,415,2,891354438
7,572,3,891354331
7,632,5,891352261
7,569,4,892131978
7,51,2,891352984
7,163,4,891353444
7,606,3,891352904
7,597,3,891353744
7,386,4,892133310
7,238,5,891351814
7,197,4,891351082
7,80,4,891354381
7,566,4,891353411
7,68,4,891351547
7,180,5,891350782
7,679,5,891353124
7,186,4,891350900
7,324,1,892135078
7,211,5,891352557
7,144,5,891351201
7,25,3,891352451
7,200,5,891353543
7,429,5,891351002
7,134,4,892134959
7,510,5,891352134
7,594,3,891354114
7,605,4,891353290
7,9,5,891351432
7,452,5,891353860
7,421,3,891352134
7,502,5,891352261
7,440,1,892131978
7,387,3,892133670
7,470,3,891352489
7,648,5,891351653
7,237,5,891351772
7,213,3,891351686
7,479,4,891352010
7,455,4,891353086
7,52,4,891353801
7,640,3,891353614
7,664,3,891353977
7,590,2,891354730
7,11,3,891352451
7,194,5,891351851
7,12,5,892135346
7,585,4,892133180
7,317,4,892133670
7,164,5,891351813
7,427,5,891352220
7,474,5,891351002
7,341,3,892333206
7,593,5,891351851
7,651,5,891350932
7,625,3,892131824
7,365,4,891353744
7,145,1,891354530
7,179,5,891352303
7,204,5,891351121
7,178,4,891350932
7,258,4,892135277
7,540,3,892132972
7,601,5,891353744
7,443,5,891353254
7,506,5,891353614
7,402,5,891352904
7,641,5,892135346
7,309,3,891350704
7,441,2,891354257
7,544,3,891353254
7,416,5,891353051
7,629,3,891352526
7,634,5,891351287
7,73,3,892133154
7,70,1,891352557
7,71,5,891352692
7,602,3,891352594
7,29,3,891353828
7,463,4,891353192
7,552,4,891354531
7,655,5,891351384
7,598,3,891353801
7,497,4,891352134
7,623,3,891354217
7,198,3,891351685
7,600,4,891354090
7,586,3,891354639
7,96,5,891351383
7,638,4,892132122
7,577,2,892133310
7,152,4,891351851
7,551,1,892131978
7,446,2,892132020
7,380,4,891354053
7,666,4,892132192
7,367,5,891350810
7,652,3,891352659
7,545,2,891354882
7,39,5,891353614
7,573,5,891353828
7,571,3,891353950
7,125,4,891353192
7,173,5,891351002
7,668,4,891352778
7,521,5,891353124
7,561,4,891354611
7,592,5,891353652
7,286,4,891350703
7,663,5,891352220
7,635,3,891352864
7,47,5,891352692
7,487,3,891352178
7,649,5,891353254
7,575,3,892133271
7,384,3,891353710
7,613,4,891352010
7,665,4,891354471
7,378,5,891353011
7,417,3,892132652
7,639,5,891353676
7,379,4,891353325
7,507,5,891352383
7,546,4,891353444
7,631,4,891352984
7,32,4,891350932
7,646,5,891351383
7,433,5,892135347
7,492,5,891352010
7,382,4,891352093
7,230,3,891353326
8,259,1,879361604
8,11,3,879362233
8,457,1,879361825
8,685,4,879362423
8,403,4,879362234
8,511,5,879362183
8,243,2,879361732
8,96,3,879362183
8,210,4,879362287
8,127,5,879362123
8,187,4,879362123
8,188,5,879362356
8,172,5,879362123
8,431,2,879362356
8,227,4,879362423
8,301,4,879361550
8,687,1,879361825
8,55,5,879362286
8,222,5,879362356
8,510,4,879362233
8,336,3,879361664
8,176,5,879362233
8,177,4,879362233
8,22,5,879362183
8,686,3,879362356
8,144,5,879362286
8,651,5,879362123
8,190,4,879362183
8,183,5,879362233
8,294,3,879361521
8,89,4,879362124
8,385,1,879362124
8,258,5,879361482
8,79,4,879362286
8,338,4,879361873
8,273,3,879362287
8,182,5,879362183
8,568,4,879362233
8,56,5,879362183
8,174,5,879362183
8,689,4,879361873
8,260,3,879361665
8,358,2,879361732
8,7,3,879362287
8,195,5,879362287
8,228,5,879362286
8,684,4,879362356
8,566,3,879362423
8,241,4,879362423
8,435,5,879362233
8,229,5,879362356
8,82,5,879362356
8,50,5,879362124
8,233,4,879362423
8,688,1,879361732
8,550,3,879362356
8,341,2,879361825
8,518,4,879362422
8,181,4,879362183
9,371,5,886960055
9,691,5,886960055
9,298,5,886960055
9,201,5,886960055
9,276,4,886959423
9,242,4,886958715
9,385,5,886960055
9,507,4,886959343
9,50,5,886960055
9,479,4,886959343
9,286,5,886960055
9,340,4,886958715
9,402,4,886959343
9,483,5,886960056
9,615,4,886959344
9,690,1,886959344
9,487,5,886960056
9,294,4,886959453
9,521,4,886959343
9,527,3,886959344
9,6,5,886960055
9,7,4,886960030
10,133,5,877891904
10,711,4,877888812
10,610,4,877888613
10,7,4,877892210
10,221,4,877888677
10,230,4,877892210
10,178,5,877888677
10,319,3,877886223
10,432,4,877892160
10,137,4,877889186
10,16,4,877888877
10,651,4,877888812
10,470,4,877891747
10,367,4,877892437
10,495,4,877892160
10,195,4,877889130
10,686,4,877886911
10,182,5,877888876
10,484,5,877891904
10,334,4,877886281
10,1,4,877888877
10,273,4,877888613
10,692,4,877889261
10,705,4,877892050
10,654,5,877886597
10,696,4,877892276
10,707,5,877886783
10,652,3,877889130
10,134,5,877889131
10,699,4,877893020
10,116,4,877888944
10,98,4,877889261
10,11,4,877888677
10,521,4,877892110
10,461,3,877888944
10,617,5,877892160
10,191,5,877888613
10,186,4,877886722
10,496,5,877889005
10,414,4,877891966
10,712,4,877892438
10,701,4,877888812
10,385,4,877886783
10,519,5,877892050
10,333,4,877886359
10,505,4,877886846
10,176,4,877889130
10,420,4,877892438
10,527,4,877886597
10,482,4,877889262
10,703,5,877892110
10,132,5,877893020
10,185,5,877888876
10,156,4,877886846
10,9,4,877889005
10,340,4,880371312
10,198,3,877889005
10,274,4,877889333
10,709,4,877888613
10,199,4,877892050
10,164,4,877889333
10,710,4,877892160
10,183,5,877893020
10,693,4,877886783
10,160,4,877888944
10,657,4,877892110
10,489,4,877892210
10,509,4,877889005
10,603,5,877886783
10,56,5,877886598
10,135,5,877889004
10,518,4,877886722
10,604,4,877892110
10,483,5,877889333
10,127,5,877886661
10,289,4,877886223
10,129,4,877891966
10,174,4,877886661
10,480,5,877888943
10,13,3,877892050
10,93,4,877892160
10,498,5,877889333
10,404,4,877886911
10,197,5,877888944
10,245,4,877886281
10,558,4,877886722
10,33,4,877893020
10,100,5,877891747
10,463,4,877889186
10,321,4,879163494
10,499,4,877893021
10,161,4,877892050
10,162,4,877892210
10,4,4,877889130
10,357,5,877889186
10,525,5,877892210
10,70,4,877891747
10,294,3,879163524
10,531,5,877886911
10,211,5,877889130
10,153,4,877886722
10,302,4,877886162
10,276,4,877891904
10,513,4,877886598
10,85,4,877892438
10,216,4,877889333
10,706,4,877888677
10,124,5,877888545
10,435,5,877889261
10,511,4,877888877
10,269,4,877886162
10,180,5,877889333
10,694,5,877892437
10,283,4,877892276
10,170,4,877889333
