movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
1033,533,4,879192702,1,1996,Adventure,Children's,"",32,2.78,1.24,742,15,1,111,9,95,1983,15.53,3.31,1.10,Comedy,Drama,Action,Adventure,Thriller
1035,216,1,880245238,0,1993,Comedy,"","",68,3.16,0.94,721,196,55,188,184,90,1989,10.98,3.91,0.91,Drama,Comedy,Action,Thriller,Romance
1035,561,3,885810390,0,1993,Comedy,"","",68,3.16,0.94,428,199,1524,710,960,100,1988,11.18,2.55,0.93,Drama,Comedy,Sci-Fi,Thriller,Mystery
1039,249,5,879572725,1,1996,Drama,"","",90,4.01,0.85,462,31,88,135,919,90,1990,9.46,4.24,0.78,Drama,Thriller,Comedy,Action,Sci-Fi
1039,731,4,886182366,1,1996,Drama,"","",90,4.01,0.85,127,170,496,64,69,9,1973,24.57,3.89,1.17,Drama,Comedy,Romance,War,Action
1041,504,3,887910694,0,1995,Comedy,Romance,"",62,3.19,1.05,581,506,622,40,404,100,1984,14.17,3.63,0.75,Drama,Comedy,Thriller,Action,Children's
1041,655,3,887611537,0,1995,Comedy,Romance,"",62,3.19,1.05,1643,651,59,305,865,100,1989,12.45,2.75,0.72,Drama,War,Action,Romance,Adventure
1044,864,3,888891049,0,1994,Comedy,Drama,"",40,3.23,0.97,102,184,4,628,1109,100,1987,12.58,3.60,0.82,Drama,Comedy,Action,Thriller,Adventure
1045,222,3,881060412,0,1993,Drama,"","",25,3.24,0.93,849,1438,392,68,433,100,1990,9.50,2.84,1.08,Drama,Action,Thriller,Adventure,Romance
1045,896,3,887159012,0,1993,Drama,"","",25,3.24,0.93,215,684,651,71,64,98,1981,18.42,3.77,1.03,Drama,Action,Thriller,Comedy,Romance
1046,447,3,878856602,0,1993,Thriller,"","",46,3.17,0.90,55,91,233,31,85,100,1988,12.85,3.66,0.89,Drama,Thriller,Action,Comedy,Romance
1046,881,3,876539051,0,1993,Thriller,"","",46,3.17,0.90,506,568,172,49,520,100,1980,16.77,3.68,0.95,Drama,Action,Comedy,War,Adventure
1047,642,3,885606327,0,1996,Comedy,"","",134,2.84,1.01,368,780,1036,585,401,100,1990,11.32,3.65,1.23,Comedy,Romance,Drama,Children's,Action
1047,83,2,891182319,0,1996,Comedy,"","",134,2.84,1.01,298,161,546,768,127,100,1993,6.93,3.21,1.13,Comedy,Action,Adventure,Thriller,Children's
1048,439,4,882893602,1,1996,Comedy,Romance,"",73,3.01,0.98,405,1600,14,7,237,21,1995,0.97,3.81,0.93,Drama,Romance,Action,Thriller,Comedy
1048,524,4,884627594,1,1996,Comedy,Romance,"",73,3.01,0.98,118,6,13,928,221,47,1995,3.71,3.55,1.06,Drama,Thriller,Comedy,Romance,Crime
1048,682,3,888521564,0,1996,Comedy,Romance,"",73,3.01,0.98,25,73,154,186,202,100,1989,9.22,3.43,0.86,Action,Thriller,Comedy,Drama,Romance
1049,825,3,880756834,0,1996,Comedy,"","",25,2.52,0.96,619,455,298,508,148,60,1994,4.66,3.67,1.02,Action,Thriller,Drama,Comedy,Adventure
105,189,2,893264865,0,1996,Comedy,"","",74,2.57,0.97,274,225,1117,952,459,50,1994,5.69,3.64,1.16,Drama,Romance,Comedy,Children's,Crime
1050,60,3,883327923,0,1947,Drama,Romance,"",43,3.65,0.84,736,443,216,95,385,100,1974,20.19,3.95,0.59,Drama,Comedy,Action,Romance,Thriller
1051,897,3,879993772,0,1996,Comedy,"","",41,3.24,0.97,925,1033,369,926,1028,100,1983,17.10,3.92,0.93,Action,Comedy,Adventure,Drama,Thriller
1059,75,1,884050760,0,1996,Comedy,"","",35,2.77,1.29,472,1150,1048,108,410,55,1995,3.41,3.22,1.37,Comedy,Action,Drama,Thriller,Adventure
106,227,3,879035775,0,1996,Drama,Thriller,"",71,2.89,1.01,15,287,1067,25,221,41,1994,4.73,3.71,0.98,Drama,Comedy,Romance,Crime,Thriller
106,825,4,880756504,1,1996,Drama,Thriller,"",71,2.89,1.01,748,628,472,405,273,41,1994,5.55,3.73,0.92,Action,Drama,Thriller,Comedy,Sci-Fi
1063,647,3,876776320,0,1995,Children's,Drama,"",41,3.66,1.11,73,196,604,1047,134,50,1985,17.58,3.98,0.55,Action,Comedy,Drama,Romance,Adventure
1065,934,2,891191108,0,1983,Documentary,War,"",53,3.49,1.37,427,414,661,175,170,37,1984,16.79,3.59,1.04,Drama,Romance,Comedy,Adventure,Action
1066,881,3,876538726,0,1995,Animation,Children's,"",16,3.00,1.21,229,423,419,62,385,100,1977,18.02,3.79,0.99,Drama,Comedy,Action,War,Thriller
107,532,5,893119415,1,1996,Drama,"","",42,3.50,1.13,8,282,7,125,2,100,1987,14.47,4.62,0.71,Drama,Action,Adventure,Thriller,Comedy
107,894,3,880993709,0,1996,Drama,"","",42,3.50,1.13,279,1010,1048,7,887,100,1994,7.76,3.60,0.74,Drama,Romance,Comedy,Thriller,War
1074,301,2,882078580,0,1994,Comedy,Drama,"",77,2.96,1.06,797,29,380,99,363,100,1984,15.37,3.52,0.78,Action,Comedy,Romance,Drama,Thriller
108,848,5,887040302,1,1996,Comedy,"","",65,3.08,1.08,479,216,141,125,655,72,1974,17.24,4.08,1.22,Drama,Adventure,Comedy,Romance,Action
1082,116,3,876453171,0,1996,Drama,"","",8,2.62,0.52,596,250,181,1142,515,41,1994,7.45,2.93,0.91,Drama,Sci-Fi,Action,Musical,Children's
1087,181,1,878962496,0,1995,Action,"","",10,1.70,1.06,220,"","","","",100,1992,8.38,1.20,0.57,Comedy,Romance,"","",""
1089,507,5,889966088,1,1997,Action,Romance,Thriller,38,2.13,1.09,252,841,257,250,50,49,1996,3.46,4.67,0.83,Action,Thriller,Drama,Sci-Fi,Comedy
109,160,2,876857844,0,1996,Comedy,Sci-Fi,"",130,3.43,1.09,288,182,56,693,127,60,1994,5.69,3.87,1.08,Drama,Comedy,Crime,Action,Thriller
109,534,4,877808053,1,1996,Comedy,Sci-Fi,"",130,3.43,1.09,291,147,3,121,237,57,1995,3.38,4.18,0.80,Thriller,Comedy,Drama,Action,Adventure
109,648,5,882211419,1,1996,Comedy,Sci-Fi,"",130,3.43,1.09,740,222,742,1,181,18,1993,5.22,3.44,1.34,Romance,Drama,Action,Adventure,Sci-Fi
1091,416,3,892441516,0,1977,Adventure,Animation,Children's,43,2.72,0.98,477,419,564,972,331,100,1991,9.33,2.96,0.89,Drama,Comedy,Children's,Action,Thriller
1093,57,3,883697352,0,1995,Comedy,"","",23,3.09,1.41,109,845,248,15,282,29,1995,3.65,3.45,0.95,Comedy,Drama,Romance,Thriller,Action
1095,886,2,876033897,0,1996,Comedy,"","",29,2.62,1.05,819,1065,659,631,1217,100,1990,9.25,3.18,1.21,Action,Comedy,Thriller,Drama,Romance
1098,221,4,875245283,1,1996,Comedy,"","",42,3.69,0.90,12,32,1059,3,1011,48,1994,5.92,3.65,0.98,Drama,Crime,Action,Comedy,Thriller
11,56,4,892676376,1,1995,Crime,Thriller,"",236,3.85,1.07,230,232,265,82,89,15,1990,6.61,3.93,0.59,Action,Thriller,Sci-Fi,Drama,Comedy
11,592,5,882955978,1,1995,Crime,Thriller,"",236,3.85,1.07,56,193,558,854,157,100,1987,13.97,3.95,1.37,Drama,Comedy,Thriller,Action,Crime
11,763,4,878918333,1,1995,Crime,Thriller,"",236,3.85,1.07,137,135,16,588,209,60,1986,14.37,3.75,0.88,Drama,Romance,War,Comedy,Thriller
11,826,4,885690526,1,1995,Crime,Thriller,"",236,3.85,1.07,50,56,127,183,172,45,1983,17.62,3.84,0.93,Action,Drama,Animation,Sci-Fi,Children's
1101,639,3,891239177,0,1993,Drama,Mystery,"",74,3.77,0.88,526,661,427,513,286,24,1984,16.62,2.67,1.17,Drama,Romance,Comedy,War,Mystery
1101,710,4,883705436,1,1993,Drama,Mystery,"",74,3.77,0.88,198,313,1019,654,156,83,1982,18.34,3.69,0.83,Drama,Thriller,Action,Crime,Romance
1104,405,1,885549408,0,1992,Comedy,Crime,Drama,4,3.00,1.83,794,404,842,624,418,100,1982,17.69,1.70,1.18,Children's,Musical,Animation,Drama,Comedy
1105,260,5,890618729,1,1998,Action,Adventure,Thriller,18,2.83,1.34,1243,334,270,881,682,17,1996,0.43,3.71,1.16,Action,Thriller,Mystery,Drama,Romance
111,243,4,879987793,1,1996,Comedy,Romance,"",272,3.49,0.96,477,10,116,458,13,26,1993,6.56,3.23,0.82,Drama,Comedy,Romance,War,Children's
111,244,4,880604550,1,1996,Comedy,Romance,"",272,3.49,0.96,924,1,50,13,628,70,1992,5.67,3.94,1.17,Drama,Comedy,Romance,Thriller,War
111,62,3,879372670,0,1996,Comedy,Romance,"",272,3.49,0.96,151,13,24,283,117,42,1994,6.24,3.60,0.99,Drama,Romance,Action,Sci-Fi,Adventure
111,833,2,875134110,0,1996,Comedy,Romance,"",272,3.49,0.96,745,381,202,430,1231,100,1980,15.94,3.28,1.30,Drama,Thriller,Sci-Fi,War,Crime
111,865,1,880144123,0,1996,Comedy,Romance,"",272,3.49,0.96,744,919,24,455,475,28,1995,0.66,2.86,1.65,Drama,Crime,Thriller,Sci-Fi,Action
111,87,4,879876611,1,1996,Comedy,Romance,"",272,3.49,0.96,410,692,49,152,845,100,1989,9.12,4.06,0.86,Action,Comedy,Adventure,Romance,Drama
1110,504,2,887911583,0,1995,Action,Comedy,Musical,41,2.85,1.20,973,579,441,1090,723,100,1984,13.14,3.50,0.72,Drama,Thriller,Comedy,Action,Children's
1114,59,5,888203415,1,1996,Comedy,"","",10,3.30,1.34,121,149,18,1117,1048,48,1995,3.62,3.85,0.95,Drama,Thriller,Romance,Comedy,Action
1115,894,4,882404430,1,1996,Comedy,Drama,Romance,29,3.41,0.91,463,639,57,1073,59,100,1994,4.72,3.72,0.75,Drama,Romance,Comedy,Thriller,Crime
1116,932,4,891250943,1,1940,Adventure,"","",13,3.62,0.65,490,1456,1126,968,210,100,1968,19.33,4.24,0.77,Comedy,Drama,War,Romance,Action
1121,767,5,891462917,1,1964,Drama,Musical,"",21,3.76,1.04,648,657,141,180,183,33,1976,20.16,4.45,0.56,Drama,Action,Comedy,Thriller,Romance
1130,62,4,879376686,1,1994,Documentary,"","",1,4.00,0.00,1133,1074,949,712,664,100,1988,9.77,3.17,1.12,Drama,Comedy,Romance,Adventure,Action
1132,159,5,880557584,1,1996,Drama,Romance,"",32,2.62,1.13,405,476,1028,866,756,52,1996,0.68,3.71,1.29,Thriller,Drama,Comedy,Action,Romance
1135,385,1,879448181,0,1991,Drama,Musical,"",46,2.98,1.09,1462,240,1456,1428,675,100,1978,18.00,2.96,1.12,Drama,Comedy,Romance,Musical,Documentary
1135,655,3,887427743,0,1991,Drama,Musical,"",46,2.98,1.09,1211,558,867,135,178,100,1991,9.01,2.99,0.56,Drama,Thriller,Action,Sci-Fi,Romance
1137,655,3,888474807,0,1996,Drama,Romance,"",29,3.97,1.05,346,167,30,1418,320,100,1990,11.74,3.04,0.88,Drama,Crime,Romance,Thriller,Action
114,387,5,886484336,1,1996,Animation,"","",67,4.45,0.76,156,845,228,100,179,100,1986,13.46,3.32,1.31,Drama,Thriller,Action,Adventure,War
114,838,4,887065822,1,1996,Animation,"","",67,4.45,0.76,83,173,1039,96,705,50,1993,7.82,4.14,0.86,Drama,Romance,Action,Comedy,Sci-Fi
1142,160,5,876768609,1,1996,Documentary,"","",44,4.05,1.10,1197,276,250,544,508,32,1995,3.37,3.97,0.86,Drama,Comedy,Thriller,Action,Crime
1144,782,3,891499243,0,1996,Drama,"","",3,3.67,1.15,127,905,748,887,358,100,1996,2.90,2.94,0.97,Drama,Thriller,Action,Romance,Mystery
1149,85,3,886283002,0,1971,Drama,"","",26,3.85,0.67,83,506,606,631,1173,100,1981,17.12,3.50,0.82,Drama,Action,Romance,Comedy,Sci-Fi
1153,450,5,882397223,1,1993,Drama,Musical,"",19,3.47,0.96,202,584,386,708,492,100,1983,15.91,3.84,0.77,Drama,Comedy,Romance,Adventure,Musical
1153,655,3,887477336,0,1993,Drama,Musical,"",19,3.47,0.96,502,172,1194,896,1005,100,1990,10.01,3.03,0.77,Drama,War,Romance,Comedy,Thriller
1157,130,3,880396861,0,1997,Horror,"","",25,2.88,1.27,1046,77,356,816,444,100,1991,8.14,3.77,1.09,Drama,Action,Thriller,Adventure,Sci-Fi
1159,758,5,881974639,1,1979,Mystery,Sci-Fi,"",11,3.55,1.44,342,338,1283,253,1023,48,1995,4.08,3.58,1.15,Comedy,Drama,Action,Sci-Fi,Romance
116,387,3,886480206,0,1995,Comedy,"","",125,3.82,1.06,209,183,718,474,50,43,1983,12.15,3.63,1.11,Drama,Sci-Fi,Action,Comedy,War
116,829,4,881698644,1,1995,Comedy,"","",125,3.82,1.06,13,100,"","","",3,1995,0.58,3.67,0.58,Crime,Drama,Thriller,Comedy,""
116,874,4,888632484,1,1995,Comedy,"","",125,3.82,1.06,276,275,150,14,285,18,1996,0.88,3.72,0.57,Drama,Romance,Thriller,Crime,Mystery
1163,639,1,891239349,0,1996,Drama,"","",25,2.68,1.22,740,527,48,1194,511,44,1986,13.93,2.82,1.17,Drama,Romance,War,Thriller,Mystery
1167,455,4,879111123,1,1994,Comedy,"","",11,3.55,1.44,200,647,95,197,511,77,1992,8.28,3.55,0.79,Drama,Action,Sci-Fi,Thriller,Romance
117,311,4,884366852,1,1996,Action,Adventure,Thriller,378,3.69,0.98,845,1119,521,735,135,100,1986,14.15,3.55,0.90,Drama,Comedy,Action,Adventure,Thriller
117,320,4,884748641,1,1996,Action,Adventure,Thriller,378,3.69,0.98,147,100,358,751,294,14,1996,0.76,3.43,0.76,Thriller,Action,Horror,Comedy,Romance
117,548,4,891415384,1,1996,Action,Adventure,Thriller,378,3.69,0.98,282,226,222,233,229,100,1990,11.38,3.95,1.17,Thriller,Action,Drama,Sci-Fi,Crime
117,893,4,874828772,1,1996,Action,Adventure,Thriller,378,3.69,0.98,24,410,286,237,69,20,1996,0.89,3.30,0.86,Comedy,Romance,Action,War,Drama
1170,561,3,885809407,0,1994,Comedy,Drama,"",27,3.07,1.07,12,956,135,652,523,100,1983,17.22,3.07,0.92,Drama,Comedy,Romance,Thriller,Crime
1172,691,5,875543191,1,1939,Comedy,"","",15,3.67,1.18,64,692,524,227,56,16,1984,22.24,3.81,1.33,Drama,Action,Comedy,Romance,Thriller
1174,201,5,884140670,1,1996,Drama,Thriller,"",8,3.25,1.28,47,792,956,58,508,100,1991,9.01,2.79,1.08,Drama,Comedy,Thriller,Romance,Sci-Fi
1176,648,1,884628278,0,1997,Drama,War,"",22,3.36,1.36,211,527,184,96,479,100,1984,15.70,3.37,1.32,Action,Comedy,Thriller,Drama,Sci-Fi
1176,681,4,885409515,1,1997,Drama,War,"",22,3.36,1.36,750,286,"","","",3,1996,0.58,3.67,2.31,Drama,Romance,War,"",""
118,311,3,884963203,0,1996,Action,Adventure,Thriller,293,3.22,1.11,1,1093,125,275,15,100,1986,14.05,3.56,0.92,Drama,Comedy,Action,Adventure,Romance
118,479,3,887064767,0,1996,Action,Adventure,Thriller,293,3.22,1.11,101,640,153,616,88,100,1982,15.47,3.39,1.14,Drama,Adventure,Comedy,Action,Romance
118,560,3,879976892,0,1996,Action,Adventure,Thriller,293,3.22,1.11,222,813,847,1,137,85,1984,18.76,3.59,0.82,Drama,Romance,Thriller,Sci-Fi,Action
118,706,3,880997464,0,1996,Action,Adventure,Thriller,293,3.22,1.11,410,756,628,25,1,26,1994,4.51,3.27,1.25,Comedy,Action,Adventure,Drama,Thriller
118,92,2,875640512,0,1996,Action,Adventure,Thriller,293,3.22,1.11,619,825,471,237,100,24,1995,3.87,3.58,0.97,Drama,Thriller,Action,Romance,Crime
1185,234,3,892335951,0,1994,Comedy,War,"",18,2.28,1.13,30,91,770,724,1186,100,1986,15.49,2.89,0.87,Drama,Comedy,Children's,Musical,Thriller
1188,442,3,883390609,0,1990,Action,Comedy,Western,44,2.77,1.01,403,181,89,636,177,100,1990,7.16,3.22,0.96,Action,Comedy,Drama,Thriller,Sci-Fi
1197,411,4,892846971,1,1996,Comedy,Drama,"",45,3.56,0.81,603,485,28,527,196,57,1987,9.08,3.77,0.78,Action,Drama,Comedy,Romance,Adventure
1197,871,3,888193136,0,1996,Comedy,Drama,"",45,3.56,0.81,147,276,127,187,326,64,1995,4.35,3.45,0.85,Drama,Action,Thriller,Comedy,Crime
1198,456,4,881371595,1,1960,Crime,Thriller,"",7,3.14,1.21,922,1129,919,150,508,10,1995,0.97,3.70,0.82,Drama,Romance,Comedy,Adventure,Sci-Fi
12,221,5,875245283,1,1995,Crime,Thriller,"",267,4.39,0.83,32,1059,3,1011,117,47,1994,5.98,3.62,0.97,Drama,Action,Crime,Comedy,Sci-Fi
12,393,5,887745883,1,1995,Crime,Thriller,"",267,4.39,0.83,172,69,939,173,189,100,1994,4.46,3.46,0.76,Drama,Comedy,Action,Romance,Thriller
12,474,5,887924683,1,1995,Crime,Thriller,"",267,4.39,0.83,498,461,381,132,735,100,1978,18.06,4.30,0.81,Drama,Thriller,Comedy,Action,War
12,506,5,874873247,1,1995,Crime,Thriller,"",267,4.39,0.83,194,31,518,603,211,29,1979,19.05,3.72,1.25,Comedy,Drama,Thriller,Mystery,Action
12,577,4,880474257,1,1995,Crime,Thriller,"",267,4.39,0.83,96,8,566,194,31,60,1991,9.54,3.82,0.81,Comedy,Drama,Action,Adventure,Romance
12,833,5,875039416,1,1995,Crime,Thriller,"",267,4.39,0.83,185,182,671,558,923,86,1987,13.35,3.40,1.13,Drama,Thriller,Crime,Comedy,Action
1202,119,4,874775680,1,1994,Comedy,"","",8,3.50,1.20,257,109,274,826,475,45,1995,3.43,4.29,0.69,Drama,Action,Thriller,Adventure,Sci-Fi
1206,436,3,887769868,0,1993,Comedy,"","",19,2.68,1.00,276,503,507,11,821,54,1985,13.84,3.85,0.96,Drama,Thriller,Comedy,Action,Crime
1208,130,4,875802211,1,1995,Crime,Drama,Thriller,20,2.85,0.93,66,229,658,564,794,100,1986,14.27,4.23,0.86,Drama,Action,Comedy,Thriller,Children's
121,11,3,891902745,0,1996,Action,Sci-Fi,War,429,3.44,1.12,741,100,301,312,752,20,1996,0.67,3.65,1.42,Drama,Thriller,Romance,Crime,Comedy
