movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
1,247,4,893097024,1,1995,Animation,Children's,Comedy,452,3.88,0.93,269,111,736,70,1022,24,1994,5.78,3.88,0.90,Drama,Comedy,Sci-Fi,Action,Romance
1,248,3,884535744,0,1995,Animation,Children's,Comedy,452,3.88,0.93,475,117,181,515,127,49,1985,12.03,3.63,1.24,Action,Thriller,Sci-Fi,Drama,Crime
1,25,5,885853415,1,1995,Animation,Children's,Comedy,452,3.88,0.93,239,204,25,257,455,75,1974,20.97,4.03,0.61,Comedy,Drama,Action,Sci-Fi,Thriller
1,280,4,891700426,1,1995,Animation,Children's,Comedy,452,3.88,0.93,220,7,117,70,699,39,1992,9.15,3.67,1.18,Drama,Thriller,Comedy,Romance,Mystery
1,289,3,876789736,0,1995,Animation,Children's,Comedy,452,3.88,0.93,7,117,742,471,685,12,1995,0.39,3.25,0.75,Thriller,Drama,Action,War,Adventure
1,292,4,881104147,1,1995,Animation,Children's,Comedy,452,3.88,0.93,124,510,11,181,408,34,1988,11.45,4.24,0.85,Thriller,Action,Drama,Sci-Fi,Adventure
1,294,5,877819634,1,1995,Animation,Children's,Comedy,452,3.88,0.93,117,742,109,7,508,48,1995,4.87,3.77,0.86,Action,Thriller,Drama,Sci-Fi,Romance
1,295,4,879517580,1,1995,Animation,Children's,Comedy,452,3.88,0.93,485,50,186,513,60,45,1977,17.82,4.20,0.94,Drama,Comedy,Romance,Adventure,War
1,296,5,884196689,1,1995,Animation,Children's,Comedy,452,3.88,0.93,845,14,297,222,628,48,1995,4.95,3.81,1.48,Drama,Romance,Comedy,Action,War
1,301,4,882074345,1,1995,Animation,Children's,Comedy,452,3.88,0.93,150,24,181,237,288,10,1992,8.14,4.10,0.57,Drama,Sci-Fi,Action,Comedy,Crime
1,305,5,886323153,1,1995,Animation,Children's,Comedy,452,3.88,0.93,713,168,427,156,483,83,1986,14.55,3.45,1.10,Drama,Thriller,Comedy,Romance,War
1,313,4,891013436,1,1995,Animation,Children's,Comedy,452,3.88,0.93,519,892,328,326,300,10,1992,15.50,3.70,0.67,Thriller,Action,Mystery,Drama,War
1,320,3,884748604,0,1995,Animation,Children's,Comedy,452,3.88,0.93,100,358,751,294,895,12,1996,0.65,3.42,0.79,Thriller,Action,Horror,Comedy,Romance
1,360,3,880354315,0,1995,Animation,Children's,Comedy,452,3.88,0.93,515,251,1142,285,283,28,1994,6.36,3.86,0.85,Drama,Romance,Comedy,Action,Crime
1,374,4,880392992,1,1995,Animation,Children's,Comedy,452,3.88,0.93,405,148,127,282,100,25,1994,5.46,3.56,1.26,Drama,Action,Thriller,Adventure,Romance
1,378,4,880044251,1,1995,Animation,Children's,Comedy,452,3.88,0.93,273,100,276,304,286,8,1996,0.76,3.62,0.92,Drama,Romance,Crime,Thriller,War
1,38,5,892430636,1,1995,Animation,Children's,Comedy,452,3.88,0.93,402,71,216,69,97,45,1986,17.49,4.09,1.43,Action,Thriller,Drama,Comedy,Children's
1,381,5,892697394,1,1995,Animation,Children's,Comedy,452,3.88,0.93,228,693,16,96,30,96,1979,19.08,3.82,1.10,Drama,Romance,Comedy,Musical,Thriller
1,403,4,879785974,1,1995,Animation,Children's,Comedy,452,3.88,0.93,111,118,100,276,181,12,1992,7.17,4.42,0.51,Drama,Romance,Sci-Fi,Action,War
1,411,4,892845604,1,1995,Animation,Children's,Comedy,452,3.88,0.93,709,168,9,202,655,31,1988,7.41,3.39,0.72,Drama,Comedy,Action,Adventure,War
1,422,3,875130063,0,1995,Animation,Children's,Comedy,452,3.88,0.93,1017,477,919,275,50,36,1994,5.91,3.64,0.99,Drama,Romance,Action,Sci-Fi,War
1,429,3,882385785,0,1995,Animation,Children's,Comedy,452,3.88,0.93,549,584,531,207,134,100,1983,16.46,3.66,0.88,Drama,Comedy,Action,Thriller,Romance
1,44,4,878341315,1,1995,Animation,Children's,Comedy,452,3.88,0.93,591,181,50,7,9,13,1993,6.31,4.15,0.69,Drama,Thriller,Sci-Fi,Action,Mystery
1,450,4,887835272,1,1995,Animation,Children's,Comedy,452,3.88,0.93,478,717,465,421,96,100,1986,17.97,3.91,0.81,Drama,Romance,Thriller,Comedy,Action
1,457,4,882393244,1,1995,Animation,Children's,Comedy,452,3.88,0.93,100,121,248,238,385,21,1993,4.79,3.90,1.09,Sci-Fi,Action,Adventure,Drama,Comedy
1,467,4,879532459,1,1995,Animation,Children's,Comedy,452,3.88,0.93,100,50,150,293,298,16,1994,5.80,3.56,1.09,Drama,Crime,Thriller,Sci-Fi,Mystery
1,468,5,875280395,1,1995,Animation,Children's,Comedy,452,3.88,0.93,293,50,246,248,283,33,1994,5.65,3.91,0.80,Drama,Romance,Comedy,Crime,Sci-Fi
1,471,4,889827881,1,1995,Animation,Children's,Comedy,452,3.88,0.93,8,172,465,82,95,12,1978,22.34,3.17,1.59,Children's,Comedy,Adventure,Action,Sci-Fi
1,493,3,884130416,0,1995,Animation,Children's,Comedy,452,3.88,0.93,117,250,181,100,1278,31,1996,2.52,3.32,1.35,Action,Thriller,Drama,Sci-Fi,Romance
1,494,3,879541374,0,1995,Animation,Children's,Comedy,452,3.88,0.93,181,204,194,50,498,35,1981,15.06,3.86,1.17,Drama,Action,Comedy,War,Romance
1,500,4,883865021,1,1995,Animation,Children's,Comedy,452,3.88,0.93,1012,1326,93,268,289,17,1995,4.75,3.29,0.99,Drama,Comedy,Musical,Romance,Sci-Fi
1,561,2,885807713,0,1995,Animation,Children's,Comedy,452,3.88,0.93,178,1149,276,194,154,87,1979,18.24,3.57,0.95,Drama,Thriller,Comedy,Romance,War
1,57,5,883698581,1,1995,Animation,Children's,Comedy,452,3.88,0.93,304,744,100,258,318,100,1993,7.60,3.43,1.00,Comedy,Drama,Action,Thriller,Sci-Fi
1,58,5,884304483,1,1995,Animation,Children's,Comedy,452,3.88,0.93,124,137,257,813,116,14,1993,5.98,4.50,0.65,Drama,Comedy,Romance,Action,Sci-Fi
1,582,4,882961257,1,1995,Animation,Children's,Comedy,452,3.88,0.93,151,50,508,293,246,30,1994,5.79,3.57,1.22,Drama,Sci-Fi,Romance,Action,Adventure
1,59,2,888203053,0,1995,Animation,Children's,Comedy,452,3.88,0.93,9,116,919,129,285,15,1995,0.70,4.00,0.93,Drama,Thriller,Romance,Crime,Sci-Fi
1,6,4,883599478,1,1995,Animation,Children's,Comedy,452,3.88,0.93,475,221,536,534,137,42,1995,4.50,3.24,1.12,Drama,Crime,Comedy,Thriller,Romance
1,606,5,878148365,1,1995,Animation,Children's,Comedy,452,3.88,0.93,845,282,508,471,111,33,1994,5.61,3.94,0.66,Drama,Action,Thriller,Crime,Adventure
1,610,4,888703157,1,1995,Animation,Children's,Comedy,452,3.88,0.93,176,172,480,50,127,21,1988,14.82,3.48,1.29,Drama,Action,Thriller,Romance,War
1,620,5,889987954,1,1995,Animation,Children's,Comedy,452,3.88,0.93,240,993,281,121,118,54,1993,6.72,3.70,1.09,Thriller,Drama,Action,Horror,Romance
1,630,4,885666779,1,1995,Animation,Children's,Comedy,452,3.88,0.93,273,255,298,7,323,25,1994,6.58,3.16,1.07,Thriller,Action,Comedy,Horror,Sci-Fi
1,64,4,879366214,1,1995,Animation,Children's,Comedy,452,3.88,0.93,275,48,527,705,385,22,1990,12.08,3.55,0.96,Drama,Romance,Thriller,Comedy,Action
1,643,5,891445287,1,1995,Animation,Children's,Comedy,452,3.88,0.93,288,408,50,515,100,7,1990,8.19,3.86,0.69,Thriller,Drama,Action,War,Crime
1,649,5,891440235,1,1995,Animation,Children's,Comedy,452,3.88,0.93,147,"","","","",2,1996,0.00,3.00,1.41,Action,Thriller,"","",""
1,674,4,887762799,1,1995,Animation,Children's,Comedy,452,3.88,0.93,125,742,257,181,50,16,1994,5.83,3.81,0.75,Drama,Action,Romance,War,Adventure
1,689,3,876676211,0,1995,Animation,Children's,Comedy,452,3.88,0.93,298,763,597,150,109,15,1995,3.50,4.07,0.96,Action,Sci-Fi,Thriller,Adventure,Comedy
1,690,4,881179631,1,1995,Animation,Children's,Comedy,452,3.88,0.93,203,174,69,496,98,80,1987,10.40,3.08,1.20,Comedy,Drama,Romance,Action,Crime
1,691,5,875543346,1,1995,Animation,Children's,Comedy,452,3.88,0.93,318,178,650,185,772,29,1979,22.47,4.14,1.19,Drama,Romance,Comedy,Action,Thriller
1,701,4,891447139,1,1995,Animation,Children's,Comedy,452,3.88,0.93,285,100,289,316,751,23,1996,0.49,4.13,0.76,Drama,Romance,Thriller,Action,War
1,706,4,880997324,1,1995,Animation,Children's,Comedy,452,3.88,0.93,117,471,125,50,181,20,1994,5.15,3.10,1.37,Action,Adventure,Thriller,Drama,Sci-Fi
1,708,5,877325375,1,1995,Animation,Children's,Comedy,452,3.88,0.93,993,713,280,181,117,11,1990,9.02,3.36,1.36,Adventure,Action,Romance,Sci-Fi,War
1,709,4,879847730,1,1995,Animation,Children's,Comedy,452,3.88,0.93,125,273,250,693,939,37,1988,11.24,3.70,0.91,Drama,Action,War,Thriller,Adventure
1,710,4,882064377,1,1995,Animation,Children's,Comedy,452,3.88,0.93,627,185,656,234,510,69,1983,17.02,3.68,0.87,Drama,Thriller,Crime,Action,Romance
1,716,5,879793192,1,1995,Animation,Children's,Comedy,452,3.88,0.93,300,"","","","",3,1997,0.00,3.00,2.00,Action,Thriller,"","",""
1,730,4,880310285,1,1995,Animation,Children's,Comedy,452,3.88,0.93,246,15,748,294,258,17,1996,0.53,3.06,1.25,Drama,Romance,Comedy,Sci-Fi,Action
1,733,2,879535129,0,1995,Animation,Children's,Comedy,452,3.88,0.93,242,302,"","","",6,1996,0.75,3.00,0.89,Crime,Film-Noir,Mystery,Thriller,Comedy
1,742,4,881335281,1,1995,Animation,Children's,Comedy,452,3.88,0.93,50,258,"","","",5,1992,8.65,3.60,0.89,Sci-Fi,Drama,Action,Adventure,Romance
1,744,4,881171926,1,1995,Animation,Children's,Comedy,452,3.88,0.93,508,237,276,307,302,24,1981,17.31,3.96,0.81,Thriller,Drama,Crime,Mystery,Romance
1,745,2,880122809,0,1995,Animation,Children's,Comedy,452,3.88,0.93,9,100,124,258,302,5,1996,0.84,4.60,0.55,Drama,Crime,Mystery,Thriller,Film-Noir
1,747,5,888639138,1,1995,Animation,Children's,Comedy,452,3.88,0.93,511,174,124,1194,792,57,1983,17.77,4.35,0.95,Drama,Comedy,War,Thriller,Action
1,751,3,889132162,0,1995,Animation,Children's,Comedy,452,3.88,0.93,269,168,316,302,751,19,1994,6.54,3.37,1.16,Comedy,Drama,Thriller,Animation,Children's
1,756,4,874826629,1,1995,Animation,Children's,Comedy,452,3.88,0.93,300,"","","","",3,1993,5.77,3.33,0.58,Action,Thriller,"","",""
1,771,5,880659449,1,1995,Animation,Children's,Comedy,452,3.88,0.93,169,275,28,83,50,15,1992,6.19,4.13,1.06,Drama,Comedy,Romance,War,Animation
1,777,4,875979431,1,1995,Animation,Children's,Comedy,452,3.88,0.93,9,117,245,288,690,8,1996,0.64,3.50,1.60,Drama,Thriller,War,Action,Horror
1,788,3,880867970,0,1995,Animation,Children's,Comedy,452,3.88,0.93,510,498,187,483,258,25,1989,16.18,3.68,0.95,Thriller,Drama,Action,War,Romance
1,794,4,891035864,1,1995,Animation,Children's,Comedy,452,3.88,0.93,847,475,224,420,514,27,1990,11.15,4.44,0.80,Drama,Comedy,Action,Romance,Crime
1,796,2,892660251,0,1995,Animation,Children's,Comedy,452,3.88,0.93,293,275,181,50,127,33,1995,5.87,3.79,1.11,Drama,Action,Thriller,Romance,Mystery
1,806,4,882385082,1,1995,Animation,Children's,Comedy,452,3.88,0.93,100,302,"","","",14,1995,3.69,2.86,0.66,Crime,Thriller,Film-Noir,Mystery,Drama
1,821,5,874792813,1,1995,Animation,Children's,Comedy,452,3.88,0.93,274,471,459,845,993,19,1995,3.02,4.00,0.94,Drama,Comedy,Romance,Adventure,War
1,826,4,885690250,1,1995,Animation,Children's,Comedy,452,3.88,0.93,336,343,271,678,294,12,1996,0.29,3.92,0.67,Action,Drama,Sci-Fi,Thriller,Romance
1,843,3,879446186,0,1995,Animation,Children's,Comedy,452,3.88,0.93,250,831,62,679,195,94,1985,13.04,2.96,0.91,Sci-Fi,Action,Horror,Thriller,Adventure
1,854,3,882812225,0,1995,Animation,Children's,Comedy,452,3.88,0.93,100,285,50,293,271,26,1995,3.90,2.96,1.15,Drama,Sci-Fi,Thriller,Action,Adventure
1,886,4,876031433,1,1995,Animation,Children's,Comedy,452,3.88,0.93,156,28,181,180,56,23,1988,8.61,4.04,0.82,Drama,Thriller,Crime,Action,War
1,890,4,882402975,1,1995,Animation,Children's,Comedy,452,3.88,0.93,127,663,172,423,489,20,1974,17.20,4.45,0.69,Drama,Romance,War,Thriller,Comedy
1,892,5,886608185,1,1995,Animation,Children's,Comedy,452,3.88,0.93,188,423,150,482,649,39,1979,17.48,4.51,0.64,Drama,Comedy,Action,Thriller,Romance
1,897,5,879994113,1,1995,Animation,Children's,Comedy,452,3.88,0.93,186,79,68,496,99,100,1985,16.38,3.90,1.00,Comedy,Action,Adventure,Drama,Children's
1,899,3,884120105,0,1995,Animation,Children's,Comedy,452,3.88,0.93,111,740,237,471,282,15,1993,5.79,3.93,0.88,Drama,Romance,Action,Adventure,Sci-Fi
1,902,5,879465583,1,1995,Animation,Children's,Comedy,452,3.88,0.93,479,172,318,483,250,34,1989,15.23,3.06,1.01,Action,War,Drama,Romance,Thriller
1,910,4,880822060,1,1995,Animation,Children's,Comedy,452,3.88,0.93,293,174,183,205,742,30,1990,11.85,3.17,1.12,Drama,Thriller,Crime,Action,Adventure
1,918,3,891987059,0,1995,Animation,Children's,Comedy,452,3.88,0.93,498,64,1137,165,45,24,1981,19.93,3.42,1.10,Drama,Romance,War,Comedy,Action
1,924,5,884371535,1,1995,Animation,Children's,Comedy,452,3.88,0.93,283,50,285,896,"",10,1992,9.32,3.20,1.03,Drama,Romance,Action,Adventure,Sci-Fi
1,927,5,879191524,1,1995,Animation,Children's,Comedy,452,3.88,0.93,426,67,71,501,96,60,1992,9.78,3.67,1.11,Comedy,Action,Drama,Romance,Thriller
1,932,4,891249932,1,1995,Animation,Children's,Comedy,452,3.88,0.93,648,114,530,603,516,80,1968,20.06,4.36,0.77,Drama,Thriller,Comedy,Romance,Mystery
1,933,3,874854294,0,1995,Animation,Children's,Comedy,452,3.88,0.93,187,435,211,125,228,58,1985,11.20,3.45,1.03,Drama,Crime,Comedy,Action,Thriller
1,94,4,885870323,1,1995,Animation,Children's,Comedy,452,3.88,0.93,528,474,180,23,194,19,1979,13.45,4.21,0.98,Drama,War,Action,Crime,Sci-Fi
1,97,4,884238911,1,1995,Animation,Children's,Comedy,452,3.88,0.93,183,222,189,169,655,27,1975,19.02,3.96,1.32,Comedy,Thriller,Action,Drama,Sci-Fi
10,1,3,875693118,0,1995,Drama,War,"",89,3.83,1.01,267,268,45,107,106,100,1989,11.27,3.50,1.24,Drama,Comedy,Action,Thriller,Sci-Fi
10,151,5,879524921,1,1995,Drama,War,"",89,3.83,1.01,171,506,488,56,1050,100,1977,19.52,4.12,0.90,Drama,Comedy,Romance,Thriller,Sci-Fi
10,158,4,880132513,1,1995,Drama,War,"",89,3.83,1.01,293,471,744,137,1,23,1994,5.64,3.96,1.11,Drama,Crime,Thriller,Action,War
10,299,5,877878601,1,1995,Drama,War,"",89,3.83,1.01,508,742,151,298,13,55,1994,5.81,3.16,1.05,Drama,Romance,Comedy,Action,Thriller
10,327,4,887744432,1,1995,Drama,War,"",89,3.83,1.01,93,475,129,246,150,61,1992,9.42,3.00,0.93,Drama,Romance,Action,Thriller,Sci-Fi
10,328,4,885047099,1,1995,Drama,War,"",89,3.83,1.01,405,133,1136,77,692,100,1981,15.37,3.87,0.81,Drama,Action,War,Thriller,Romance
10,430,4,877225726,1,1995,Drama,War,"",89,3.83,1.01,124,222,515,1375,19,30,1992,7.64,3.67,0.96,Drama,Action,Thriller,Romance,Crime
10,473,3,878157527,0,1995,Drama,War,"",89,3.83,1.01,1129,293,257,25,285,29,1995,4.52,3.93,0.92,Drama,Crime,Romance,Thriller,Comedy
10,537,4,886030109,1,1995,Drama,War,"",89,3.83,1.01,508,14,19,919,676,100,1996,0.89,2.44,1.14,Drama,Romance,Comedy,Sci-Fi,Thriller
10,59,4,888203234,1,1995,Drama,War,"",89,3.83,1.01,277,118,109,741,287,31,1994,4.49,3.90,1.01,Drama,Thriller,Romance,Comedy,Sci-Fi
10,64,5,889739733,1,1995,Drama,War,"",89,3.83,1.01,367,436,188,423,141,100,1983,14.01,3.75,0.93,Drama,Comedy,Sci-Fi,Action,Thriller
10,662,4,880570142,1,1995,Drama,War,"",89,3.83,1.01,1342,591,"","","",5,1995,0.55,3.40,0.55,Drama,Thriller,"","",""
10,698,4,886366652,1,1995,Drama,War,"",89,3.83,1.01,173,222,705,507,275,31,1978,18.31,3.61,0.88,Action,Drama,Sci-Fi,Romance,Thriller
10,699,4,883884599,1,1995,Drama,War,"",89,3.83,1.01,989,258,246,298,1011,100,1992,8.94,3.20,0.82,Drama,Thriller,Romance,Action,Crime
10,711,5,876185943,1,1995,Drama,War,"",89,3.83,1.01,151,25,744,275,476,19,1993,7.45,3.53,1.22,Drama,Romance,War,Comedy,Sci-Fi
10,745,5,880123905,1,1995,Drama,War,"",89,3.83,1.01,190,98,64,519,169,57,1982,15.48,3.07,1.25,Drama,Thriller,Comedy,Crime,Mystery
10,788,4,880869584,1,1995,Drama,War,"",89,3.83,1.01,237,89,9,121,44,100,1981,16.03,3.67,0.96,Drama,War,Thriller,Action,Romance
10,790,1,884461988,0,1995,Drama,War,"",89,3.83,1.01,685,273,248,284,298,42,1995,3.62,3.19,1.11,Drama,Romance,Thriller,Action,Sci-Fi
10,85,4,879452898,1,1995,Drama,War,"",89,3.83,1.01,813,14,1137,319,286,17,1995,0.79,3.06,0.75,Romance,Drama,War,Comedy,Musical
10,851,3,875730030,0,1995,Drama,War,"",89,3.83,1.01,879,924,405,824,742,25,1996,0.54,3.48,0.82,Action,Thriller,Drama,Comedy,War
10,870,4,879376967,1,1995,Drama,War,"",89,3.83,1.01,9,1134,713,647,96,100,1985,13.36,3.70,0.86,Drama,Comedy,Thriller,Romance,Action
100,106,3,881449487,0,1996,Crime,Drama,Thriller,508,4.16,0.98,14,286,"","","",2,1995,1.41,4.00,0.00,Drama,Romance,War,"",""
100,121,4,891388035,1,1996,Crime,Drama,Thriller,508,4.16,0.98,644,631,736,"","",6,1990,7.20,3.50,1.05,Drama,Romance,Action,War,Documentary
100,138,5,879022956,1,1996,Crime,Drama,Thriller,508,4.16,0.98,111,"","","","",2,1995,1.41,3.50,0.71,Comedy,Romance,"","",""
100,158,5,880132401,1,1996,Crime,Drama,Thriller,508,4.16,0.98,129,116,285,127,250,13,1993,7.35,4.00,1.22,Drama,Crime,Thriller,Action,Sci-Fi
100,161,4,891171127,1,1996,Crime,Drama,Thriller,508,4.16,0.98,276,202,272,316,315,23,1984,14.84,2.83,1.30,Drama,Comedy,Romance,Thriller,""
100,177,5,880130600,1,1996,Crime,Drama,Thriller,508,4.16,0.98,154,299,294,288,324,22,1996,3.82,3.05,1.00,Mystery,Thriller,Crime,Film-Noir,Drama
100,178,4,882823758,1,1996,Crime,Drama,Thriller,508,4.16,0.98,124,748,271,304,751,22,1996,0.39,3.23,1.11,Thriller,Action,Adventure,Drama,Sci-Fi
100,18,5,880130065,1,1996,Crime,Drama,Thriller,508,4.16,0.98,12,519,514,212,504,68,1975,20.48,4.12,0.80,Drama,Comedy,Romance,Thriller,War
100,186,4,879023115,1,1996,Crime,Drama,Thriller,508,4.16,0.98,291,591,322,300,"",8,1996,0.53,3.38,1.41,Thriller,Mystery,Action,Drama,""
100,198,1,884207325,0,1996,Crime,Drama,Thriller,508,4.16,0.98,474,357,480,187,200,68,1991,9.53,2.90,1.16,Drama,Sci-Fi,Action,War,Adventure
100,199,3,883782807,0,1996,Crime,Drama,Thriller,508,4.16,0.98,408,313,268,242,286,22,1996,0.63,2.50,1.71,Drama,Comedy,Romance,Sci-Fi,War
100,203,1,880434411,0,1996,Crime,Drama,Thriller,508,4.16,0.98,151,24,283,222,181,23,1994,5.91,3.52,0.99,Action,Drama,Adventure,Thriller,War
100,221,5,875244125,1,1996,Crime,Drama,Thriller,508,4.16,0.98,181,847,259,327,"",4,1993,6.85,4.00,0.00,Drama,Crime,Mystery,Children's,Comedy
100,232,5,880062447,1,1996,Crime,Drama,Thriller,508,4.16,0.98,276,181,50,1,690,11,1991,7.53,3.45,0.93,Drama,War,Romance,Action,Adventure
100,234,4,892079769,1,1996,Crime,Drama,Thriller,508,4.16,0.98,610,1126,615,432,528,100,1973,20.69,3.35,0.81,Drama,Comedy,Thriller,Action,War
100,236,3,890116402,0,1996,Crime,Drama,Thriller,508,4.16,0.98,191,614,423,134,419,38,1977,17.95,3.79,1.12,Drama,Romance,War,Action,Adventure
100,250,5,878089786,1,1996,Crime,Drama,Thriller,508,4.16,0.98,7,129,151,813,676,34,1994,5.80,3.26,1.05,Drama,Sci-Fi,Romance,Action,Adventure
100,26,5,891386368,1,1996,Crime,Drama,Thriller,508,4.16,0.98,282,126,125,515,936,97,1995,3.06,2.79,0.74,Drama,Romance,Thriller,Action,Comedy
100,264,5,886122261,1,1996,Crime,Drama,Thriller,508,4.16,0.98,320,234,7,602,478,23,1981,20.02,4.04,1.15,Comedy,Drama,Thriller,Horror,Sci-Fi
100,265,5,875320601,1,1996,Crime,Drama,Thriller,508,4.16,0.98,975,756,742,628,125,35,1995,3.94,3.46,1.12,Thriller,Drama,Action,Comedy,Romance
100,266,5,892257865,1,1996,Crime,Drama,Thriller,508,4.16,0.98,275,268,313,272,286,11,1996,0.67,3.00,1.34,Drama,Romance,War,Action,""
100,268,3,875742316,0,1996,Crime,Drama,Thriller,508,4.16,0.98,408,222,630,1065,227,100,1983,13.03,3.46,0.93,Drama,Action,Comedy,Thriller,Adventure
100,27,5,891543129,1,1996,Crime,Drama,Thriller,508,4.16,0.98,515,9,246,1017,"",9,1992,7.58,3.22,0.83,Drama,Romance,Action,War,""
100,28,5,881957425,1,1996,Crime,Drama,Thriller,508,4.16,0.98,282,529,96,195,568,29,1984,14.33,3.79,0.90,Thriller,Action,Drama,Sci-Fi,Adventure
100,294,4,877819265,1,1996,Crime,Drama,Thriller,508,4.16,0.98,298,260,328,301,333,27,1996,0.32,3.59,0.89,Thriller,Action,Mystery,Romance,Comedy
100,297,5,874954183,1,1996,Crime,Drama,Thriller,508,4.16,0.98,286,258,"","","",8,1996,0.35,3.25,1.16,Drama,Sci-Fi,Romance,War,""
100,300,3,875650267,0,1996,Crime,Drama,Thriller,508,4.16,0.98,881,876,872,243,322,13,1996,0.28,3.62,1.19,Comedy,Action,Thriller,Romance,Horror
100,313,5,891013681,1,1996,Crime,Drama,Thriller,508,4.16,0.98,615,663,479,205,127,27,1977,22.06,4.22,0.75,Thriller,Action,Drama,Comedy,Mystery
100,315,5,879821003,1,1996,Crime,Drama,Thriller,508,4.16,0.98,194,327,1065,180,46,30,1988,11.82,4.13,0.78,Drama,Crime,War,Romance,Comedy
100,320,4,884748579,1,1996,Crime,Drama,Thriller,508,4.16,0.98,358,751,294,895,288,11,1996,0.65,3.36,0.81,Thriller,Action,Horror,Comedy,Romance
100,325,4,891478504,1,1996,Crime,Drama,Thriller,508,4.16,0.98,127,480,190,474,530,68,1973,19.10,3.75,0.97,Drama,War,Romance,Comedy,Sci-Fi
100,327,4,887744513,1,1996,Crime,Drama,Thriller,508,4.16,0.98,1070,285,10,93,475,65,1992,9.16,3.03,0.93,Drama,Romance,Action,Thriller,Sci-Fi
100,333,4,891045666,1,1996,Crime,Drama,Thriller,508,4.16,0.98,88,66,127,513,153,25,1985,15.77,3.84,0.99,Comedy,Drama,Action,Romance,Thriller
100,345,5,884902317,1,1996,Crime,Drama,Thriller,508,4.16,0.98,223,64,216,262,12,38,1994,9.41,3.68,1.30,Drama,Romance,Thriller,Comedy,Action
100,346,3,874948426,0,1996,Crime,Drama,Thriller,508,4.16,0.98,183,181,168,96,188,38,1985,11.60,3.79,1.19,Action,Drama,War,Thriller,Sci-Fi
100,360,5,880354379,1,1996,Crime,Drama,Thriller,508,4.16,0.98,515,251,1142,285,283,31,1994,6.04,3.77,0.84,Drama,Romance,Comedy,Action,Crime
100,367,5,876689878,1,1996,Crime,Drama,Thriller,508,4.16,0.98,406,7,1012,250,919,21,1992,7.76,4.48,0.60,Sci-Fi,Thriller,Action,Drama,Mystery
100,377,3,891298589,0,1996,Crime,Drama,Thriller,508,4.16,0.98,508,194,56,168,316,23,1994,6.77,3.74,0.96,Drama,Comedy,Action,Romance,Thriller
100,391,4,877399805,1,1996,Crime,Drama,Thriller,508,4.16,0.98,15,9,963,60,61,100,1979,18.16,3.88,1.02,Drama,Comedy,Action,War,Romance
100,399,3,882509855,0,1996,Crime,Drama,Thriller,508,4.16,0.98,779,364,738,72,1217,100,1988,13.99,2.68,0.80,Comedy,Drama,Romance,Action,Crime
